"V1" "V2"
"1" 22 -66
"2" 24 -66
"3" 108 -50
"4" 110 -66
"5" 128 -66
"6" 186 -73
"7" 200 -66
"8" 202 -66
"9" 204 -68
"10" 250 -66
"11" 322 -63
"12" 360 -62
"13" 362 -63
"14" 450 -63
"15" 452 -63
"16" 498 -63
"17" 540 -69
"18" 562 -62
"19" 608 -62
"20" 614 -67
"21" 616 -68
"22" 700 -52
"23" 766 -61
"24" 784 -66
"25" 786 -68
"26" 864 -62
"27" 866 -62
"28" 878 -62
"29" 918 -73
"30" 936 -45
"31" 944 -62
"32" 946 -62
"33" 986 -51
"34" 1028 -66
"35" 1030 -66
"36" 1114 -66
"37" 1116 -66
"38" 1128 -67
"39" 1206 -67
"40" 1208 -67
"41" 1260 -45
"42" 1294 -67
"43" 1296 -67
"44" 1306 -73
"45" 1332 -56
"46" 1368 -64
"47" 1382 -61
"48" 1384 -62
"49" 1442 -65
"50" 1458 -63
"51" 1460 -63
"52" 1504 -51
"53" 1604 -67
"54" 1612 -62
"55" 1614 -62
"56" 1656 -59
"57" 1712 -67
"58" 1714 -67
"59" 1786 -67
"60" 1788 -67
"61" 1816 -66
"62" 1874 -67
"63" 1876 -67
"64" 2004 -67
"65" 2050 -70
"66" 2124 -66
"67" 2150 -67
"68" 2152 -67
"69" 2202 -65
"70" 2230 -66
"71" 2232 -66
"72" 2270 -61
"73" 2316 -51
"74" 2380 -67
"75" 2390 -66
"76" 2392 -68
"77" 2426 -73
"78" 2450 -62
"79" 2482 -62
"80" 2484 -62
"81" 2488 -62
"82" 2632 -45
"83" 2740 -51
"84" 2770 -51
"85" 2818 -74
"86" 2836 -66
"87" 2838 -67
"88" 2844 -66
"89" 2912 -62
"90" 2914 -63
"91" 2962 -65
"92" 2996 -63
"93" 2998 -63
"94" 3026 -66
"95" 3074 -61
"96" 3076 -62
"97" 3124 -65
"98" 3152 -68
"99" 3154 -68
"100" 3174 -69
"101" 3202 -51
"102" 3228 -62
"103" 3234 -66
"104" 3236 -66
"105" 3292 -64
"106" 3294 -66
"107" 3300 -68
"108" 3360 -66
"109" 3384 -66
"110" 3386 -66
"111" 3466 -62
"112" 3468 -62
"113" 3522 -58
"114" 3544 -68
"115" 3614 -66
"116" 3616 -66
"117" 3650 -46
"118" 3692 -64
"119" 3694 -66
"120" 3766 -66
"121" 3768 -66
"122" 3814 -62
"123" 3848 -73
"124" 3874 -61
"125" 3900 -68
"126" 3920 -61
"127" 3922 -62
"128" 4064 -67
"129" 4066 -67
"130" 4126 -66
"131" 4128 -66
"132" 4174 -74
