"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"45" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "35706" "-39" "nicht bekannt" "nein" "nein"
"46" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "37056" "-39" "nicht bekannt" "nein" "nein"
"47" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "37566" "-39" "nicht bekannt" "nein" "nein"
"48" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "39084" "-39" "nicht bekannt" "nein" "nein"
"49" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "39242" "-39" "nicht bekannt" "nein" "nein"
"50" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "39332" "-39" "nicht bekannt" "nein" "nein"
"51" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "40762" "-39" "nicht bekannt" "nein" "nein"
"52" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "42156" "-39" "nicht bekannt" "nein" "nein"
"53" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "42464" "-39" "nicht bekannt" "nein" "nein"
"54" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "43034" "-39" "nicht bekannt" "nein" "nein"
"55" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "44482" "-39" "nicht bekannt" "nein" "nein"
"56" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "44666" "-39" "nicht bekannt" "nein" "nein"
"57" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "44752" "-39" "nicht bekannt" "nein" "nein"
"58" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "44872" "-39" "nicht bekannt" "nein" "nein"
"59" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "45006" "-39" "nicht bekannt" "nein" "nein"
"60" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "47166" "-39" "nicht bekannt" "nein" "nein"
"61" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "49282" "-39" "nicht bekannt" "nein" "nein"
"62" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "50594" "-39" "nicht bekannt" "nein" "nein"
"63" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "51038" "-39" "nicht bekannt" "nein" "nein"
"64" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "51256" "-39" "nicht bekannt" "nein" "nein"
"65" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "53558" "-39" "nicht bekannt" "nein" "nein"
"66" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "54452" "-39" "nicht bekannt" "nein" "nein"
"67" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "54946" "-39" "nicht bekannt" "nein" "nein"
"68" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "55940" "-39" "nicht bekannt" "nein" "nein"
"69" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "56274" "-39" "nicht bekannt" "nein" "nein"
"70" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "57060" "-39" "nicht bekannt" "nein" "nein"
"71" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "57388" "-39" "nicht bekannt" "nein" "nein"
"72" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "58012" "-39" "nicht bekannt" "nein" "nein"
"73" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "58520" "-39" "nicht bekannt" "nein" "nein"
"74" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "59828" "-39" "nicht bekannt" "nein" "nein"
"75" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "60264" "-39" "nicht bekannt" "nein" "nein"
"76" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "60566" "-39" "nicht bekannt" "nein" "nein"
"77" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "61876" "-39" "nicht bekannt" "nein" "nein"
"78" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "62004" "-39" "nicht bekannt" "nein" "nein"
"79" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "62364" "-39" "nicht bekannt" "nein" "nein"
"80" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "62486" "-39" "nicht bekannt" "nein" "nein"
"81" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "62676" "-39" "nicht bekannt" "nein" "nein"
"82" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "63500" "-39" "nicht bekannt" "nein" "nein"
"83" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "1116" "-38" "nicht bekannt" "nein" "nein"
"84" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "1990" "-38" "nicht bekannt" "nein" "nein"
"85" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "2362" "-38" "nicht bekannt" "nein" "nein"
"86" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "2886" "-38" "nicht bekannt" "nein" "nein"
"87" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "3586" "-38" "nicht bekannt" "nein" "nein"
"88" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "4098" "-38" "nicht bekannt" "nein" "nein"
"89" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "4436" "-38" "nicht bekannt" "nein" "nein"
"90" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "4588" "-38" "nicht bekannt" "nein" "nein"
"91" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "6420" "-38" "nicht bekannt" "nein" "nein"
"92" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "7130" "-38" "nicht bekannt" "nein" "nein"
"93" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "7392" "-38" "nicht bekannt" "nein" "nein"
"94" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "9824" "-38" "nicht bekannt" "nein" "nein"
"95" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "11766" "-38" "nicht bekannt" "nein" "nein"
