"V1" "V2"
"1" 8 -64
"2" 10 -64
"3" 186 -62
"4" 188 -64
"5" 366 -68
"6" 368 -68
"7" 462 -63
"8" 464 -65
"9" 606 -63
"10" 608 -64
"11" 780 -67
"12" 782 -68
"13" 998 -64
"14" 1000 -64
"15" 1168 -68
"16" 1170 -68
"17" 1256 -65
"18" 1258 -65
"19" 1348 -52
"20" 1434 -64
"21" 1436 -64
"22" 1528 -63
"23" 1530 -64
"24" 1688 -49
"25" 1840 -64
"26" 1842 -64
"27" 1930 -64
"28" 1932 -64
"29" 2030 -66
"30" 2032 -67
"31" 2126 -64
"32" 2128 -64
"33" 2216 -68
"34" 2218 -68
"35" 2288 -64
"36" 2290 -65
"37" 2386 -52
"38" 2468 -64
"39" 2470 -64
"40" 2552 -66
"41" 2554 -68
"42" 2646 -64
"43" 2648 -64
"44" 2730 -66
"45" 2732 -68
"46" 2988 -64
"47" 2990 -65
"48" 3082 -47
"49" 3084 -64
"50" 3176 -65
"51" 3178 -65
"52" 3264 -66
"53" 3266 -68
"54" 3488 -67
"55" 3490 -68
"56" 3574 -64
"57" 3576 -64
"58" 3652 -49
"59" 3746 -52
"60" 3830 -65
"61" 3832 -64
"62" 3912 -52
"63" 4052 -67
"64" 4054 -67
"65" 4140 -64
"66" 4142 -64
"67" 4230 -64
"68" 4232 -65
"69" 4392 -49
"70" 4666 -65
"71" 4668 -64
"72" 4800 -64
"73" 4802 -64
"74" 4898 -64
"75" 4900 -64
"76" 4996 -63
"77" 4998 -64
"78" 5094 -68
"79" 5096 -67
"80" 5190 -48
"81" 5290 -68
"82" 5292 -68
"83" 5380 -64
"84" 5382 -65
"85" 5456 -68
"86" 5458 -67
"87" 5544 -63
"88" 5546 -65
"89" 5648 -52
"90" 5746 -64
"91" 5748 -64
"92" 5840 -67
"93" 5842 -65
"94" 5934 -63
"95" 5936 -64
"96" 6032 -64
"97" 6034 -65
"98" 6108 -49
"99" 6202 -68
"100" 6204 -67
"101" 6274 -63
"102" 6276 -65
"103" 6438 -68
"104" 6440 -68
"105" 6524 -64
"106" 6526 -64
"107" 6596 -65
"108" 6598 -65
"109" 6692 -68
"110" 6694 -67
"111" 6772 -63
"112" 6774 -65
"113" 6846 -66
"114" 6848 -68
"115" 6928 -65
"116" 6930 -65
"117" 7002 -64
"118" 7004 -64
"119" 7154 -63
"120" 7156 -64
"121" 7294 -64
"122" 7296 -64
"123" 7456 -64
"124" 7458 -64
"125" 7532 -65
"126" 7534 -65
"127" 7620 -68
"128" 7776 -52
"129" 7856 -65
"130" 7858 -65
"131" 7936 -67
"132" 7938 -67
"133" 8020 -65
"134" 8022 -65
"135" 8110 -68
"136" 8112 -68
"137" 8186 -64
