"V1" "V2"
"1" 76 2
"2" 77 10
"3" 78 19
"4" 79 20
"5" 80 9
"6" 81 5
"7" 82 2
"8" 83 6
"9" 84 6
"10" 85 3
"11" 86 1
"12" 87 2
"13" 88 2
"14" 89 1
