"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"75" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "35646" "-36" "nicht bekannt" "nein" "nein"
"76" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "37746" "-36" "nicht bekannt" "nein" "nein"
"77" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "38002" "-36" "nicht bekannt" "nein" "nein"
"78" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "38156" "-36" "nicht bekannt" "nein" "nein"
"79" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "38232" "-36" "nicht bekannt" "nein" "nein"
"80" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "39000" "-36" "nicht bekannt" "nein" "nein"
"81" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "39614" "-36" "nicht bekannt" "nein" "nein"
"82" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "39866" "-36" "nicht bekannt" "nein" "nein"
"83" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "40844" "-36" "nicht bekannt" "nein" "nein"
"84" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "41468" "-36" "nicht bekannt" "nein" "nein"
"85" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "41962" "-36" "nicht bekannt" "nein" "nein"
"86" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "42240" "-36" "nicht bekannt" "nein" "nein"
"87" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "44232" "-36" "nicht bekannt" "nein" "nein"
"88" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "44288" "-36" "nicht bekannt" "nein" "nein"
"89" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "44940" "-36" "nicht bekannt" "nein" "nein"
"90" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "45256" "-36" "nicht bekannt" "nein" "nein"
"91" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "45676" "-36" "nicht bekannt" "nein" "nein"
"92" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "45806" "-36" "nicht bekannt" "nein" "nein"
"93" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "45924" "-36" "nicht bekannt" "nein" "nein"
"94" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "46706" "-36" "nicht bekannt" "nein" "nein"
"95" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "47406" "-36" "nicht bekannt" "nein" "nein"
"96" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "47574" "-36" "nicht bekannt" "nein" "nein"
"97" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "47916" "-36" "nicht bekannt" "nein" "nein"
"98" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "48992" "-36" "nicht bekannt" "nein" "nein"
"99" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "49232" "-36" "nicht bekannt" "nein" "nein"
"100" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "49464" "-36" "nicht bekannt" "nein" "nein"
"101" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "49590" "-36" "nicht bekannt" "nein" "nein"
"102" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "49890" "-36" "nicht bekannt" "nein" "nein"
"103" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "50084" "-36" "nicht bekannt" "nein" "nein"
"104" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "50838" "-36" "nicht bekannt" "nein" "nein"
"105" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "51338" "-36" "nicht bekannt" "nein" "nein"
"106" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "51674" "-36" "nicht bekannt" "nein" "nein"
"107" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "52016" "-36" "nicht bekannt" "nein" "nein"
