"V1" "V2"
"1" -73 3
"2" -72 6
"3" -71 12
"4" -70 3
"5" -69 1
"6" -68 1
"7" -67 23
"8" -66 6
"9" -65 4
"10" -64 2
"11" -63 26
"12" -62 3
"13" -61 1
