      RSSI: -89
      RSSI: -61
      RSSI: -74
      RSSI: -64
      RSSI: -62
      RSSI: -80
      RSSI: -76
      RSSI: -83
      RSSI: -65
      RSSI: -65
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -50
      RSSI: -70
      RSSI: -78
      RSSI: -92
      RSSI: -52
      RSSI: -78
      RSSI: -79
      RSSI: -89
      RSSI: -67
      RSSI: -67
      RSSI: -71
      RSSI: -71
      RSSI: -77
      RSSI: -87
      RSSI: -88
      RSSI: -79
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -73
      RSSI: -77
      RSSI: -77
      RSSI: -91
      RSSI: -74
      RSSI: -77
      RSSI: -61
      RSSI: -87
      RSSI: -70
      RSSI: -71
      RSSI: -70
      RSSI: -89
      RSSI: -56
      RSSI: -56
      RSSI: -81
      RSSI: -89
      RSSI: -83
      RSSI: -68
      RSSI: -68
      RSSI: -68
      RSSI: -88
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -70
      RSSI: -80
      RSSI: -79
      RSSI: -80
      RSSI: -65
      RSSI: -66
      RSSI: -95
      RSSI: -96
      RSSI: -79
      RSSI: -73
      RSSI: -72
      RSSI: -54
      RSSI: -77
      RSSI: -69
      RSSI: -79
      RSSI: -76
      RSSI: -87
      RSSI: -79
      RSSI: -54
      RSSI: -69
      RSSI: -76
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -50
      RSSI: -98
      RSSI: -67
      RSSI: -67
      RSSI: -93
      RSSI: -88
      RSSI: -59
      RSSI: -79
      RSSI: -88
      RSSI: -73
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -89
      RSSI: -72
      RSSI: -77
      RSSI: -74
      RSSI: -80
      RSSI: -98
      RSSI: -75
      RSSI: -75
      RSSI: -78
      RSSI: -87
      RSSI: -78
      RSSI: -70
      RSSI: -79
      RSSI: -95
      RSSI: -95
      RSSI: -63
      RSSI: -63
      RSSI: -82
      RSSI: -71
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -68
      RSSI: -70
      RSSI: -68
      RSSI: -73
      RSSI: -80
      RSSI: -71
      RSSI: -75
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -56
      RSSI: -88
      RSSI: -69
      RSSI: -90
      RSSI: -91
      RSSI: -69
      RSSI: -69
      RSSI: -71
      RSSI: -71
      RSSI: -89
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -50
      RSSI: -76
      RSSI: -93
      RSSI: -54
      RSSI: -70
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -77
      RSSI: -75
      RSSI: -74
      RSSI: -71
      RSSI: -69
      RSSI: -75
      RSSI: -78
      RSSI: -72
      RSSI: -88
      RSSI: -69
      RSSI: -71
      RSSI: -94
      RSSI: -70
      RSSI: -88
      RSSI: -76
      RSSI: -68
      RSSI: -81
      RSSI: -63
      RSSI: -84
      RSSI: -82
      RSSI: -82
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -57
      RSSI: -89
      RSSI: -64
      RSSI: -76
      RSSI: -76
      RSSI: -66
      RSSI: -62
      RSSI: -62
      RSSI: -81
      RSSI: -89
      RSSI: -88
      RSSI: -91
      RSSI: -90
      RSSI: -67
      RSSI: -67
      RSSI: -90
      RSSI: -76
      RSSI: -77
      RSSI: -77
      RSSI: -72
      RSSI: -76
      RSSI: -65
      RSSI: -62
      RSSI: -88
      RSSI: -78
      RSSI: -75
      RSSI: -78
      RSSI: -83
      RSSI: -48
      RSSI: -76
      RSSI: -88
      RSSI: -77
      RSSI: -73
      RSSI: -81
      RSSI: -82
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -64
      RSSI: -78
      RSSI: -71
      RSSI: -71
      RSSI: -72
      RSSI: -74
      RSSI: -52
      RSSI: -61
      RSSI: -64
      RSSI: -88
      RSSI: -72
      RSSI: -89
      RSSI: -78
      RSSI: -68
      RSSI: -71
      RSSI: -79
      RSSI: -55
      RSSI: -87
      RSSI: -89
      RSSI: -89
      RSSI: -64
      RSSI: -78
      RSSI: -78
      RSSI: -77
      RSSI: -88
      RSSI: -64
      RSSI: -76
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -72
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      RSSI: -76
      RSSI: -76
      RSSI: -75
      RSSI: -75
      RSSI: -68
      RSSI: -49
      RSSI: -53
      RSSI: -76
      RSSI: -88
      RSSI: -65
      RSSI: -70
      RSSI: -59
      RSSI: -52
      RSSI: -74
      RSSI: -64
      RSSI: -72
      RSSI: -100
      RSSI: -100
      RSSI: -88
      RSSI: -78
      RSSI: -61
      RSSI: -79
      RSSI: -62
      RSSI: -88
      RSSI: -73
      RSSI: -79
      RSSI: -78
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -61
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -66
      RSSI: -74
      RSSI: -78
      RSSI: -76
      RSSI: -81
      RSSI: -68
      RSSI: -68
      RSSI: -98
      RSSI: -86
      RSSI: -86
      RSSI: -77
      RSSI: -74
      RSSI: -89
      RSSI: -64
      RSSI: -78
      RSSI: -88
      RSSI: -66
      RSSI: -67
      RSSI: -70
      RSSI: -92
      RSSI: -70
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -61
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -88
      RSSI: -66
      RSSI: -66
      RSSI: -73
      RSSI: -70
      RSSI: -75
      RSSI: -68
      RSSI: -71
      RSSI: -71
      RSSI: -89
      RSSI: -77
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      RSSI: -53
      RSSI: -74
      RSSI: -89
      RSSI: -90
      RSSI: -89
      RSSI: -70
      RSSI: -75
      RSSI: -70
      RSSI: -70
      RSSI: -65
      RSSI: -74
      RSSI: -69
      RSSI: -76
      RSSI: -77
      RSSI: -77
      RSSI: -89
      RSSI: -53
      RSSI: -70
      RSSI: -75
      RSSI: -70
      RSSI: -72
      RSSI: -67
      RSSI: -67
      RSSI: -88
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      RSSI: -69
      RSSI: -77
      RSSI: -71
      RSSI: -88
      RSSI: -82
      RSSI: -69
      RSSI: -72
      RSSI: -71
      RSSI: -55
      RSSI: -62
      RSSI: -73
      RSSI: -76
      RSSI: -79
      RSSI: -79
      RSSI: -52
      RSSI: -71
      RSSI: -81
      RSSI: -70
      RSSI: -89
      RSSI: -79
      RSSI: -74
      RSSI: -71
      RSSI: -79
      RSSI: -88
      RSSI: -71
      RSSI: -68
      RSSI: -70
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      RSSI: -74
      RSSI: -65
      RSSI: -77
      RSSI: -89
      RSSI: -71
      RSSI: -66
      RSSI: -79
      RSSI: -70
      RSSI: -67
      RSSI: -68
      RSSI: -87
      RSSI: -70
      RSSI: -69
      RSSI: -58
      RSSI: -71
      RSSI: -79
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -56
      RSSI: -70
      RSSI: -69
      RSSI: -89
      RSSI: -70
      RSSI: -79
      RSSI: -69
      RSSI: -73
      RSSI: -63
      RSSI: -76
      RSSI: -79
      RSSI: -80
      RSSI: -69
      RSSI: -88
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -69
      RSSI: -72
      RSSI: -89
      RSSI: -75
      RSSI: -65
      RSSI: -69
      RSSI: -71
      RSSI: -72
      RSSI: -60
      RSSI: -77
      RSSI: -74
      RSSI: -61
      RSSI: -80
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -50
      RSSI: -88
      RSSI: -74
      RSSI: -77
      RSSI: -74
      RSSI: -69
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -55
      RSSI: -82
      RSSI: -60
      RSSI: -88
      RSSI: -71
      RSSI: -70
      RSSI: -63
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -76
      RSSI: -69
      RSSI: -79
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -55
      RSSI: -88
      RSSI: -69
      RSSI: -82
      RSSI: -48
      RSSI: -74
      RSSI: -88
      RSSI: -74
      RSSI: -81
      RSSI: -63
      RSSI: -82
      RSSI: -66
      RSSI: -66
      RSSI: -69
      RSSI: -77
      RSSI: -62
      RSSI: -70
      RSSI: -80
      RSSI: -62
      RSSI: -87
      RSSI: -66
      RSSI: -66
      RSSI: -79
      RSSI: -77
      RSSI: -77
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      RSSI: -58
      RSSI: -72
      RSSI: -73
      RSSI: -64
      RSSI: -64
      RSSI: -66
      RSSI: -78
      RSSI: -61
      RSSI: -88
      RSSI: -78
      RSSI: -68
      RSSI: -74
      RSSI: -66
      RSSI: -66
      RSSI: -88
      RSSI: -70
      RSSI: -78
      RSSI: -78
      RSSI: -74
      RSSI: -87
      RSSI: -56
      RSSI: -76
      RSSI: -86
      RSSI: -61
      RSSI: -76
      RSSI: -87
      RSSI: -75
      RSSI: -70
      RSSI: -61
      RSSI: -87
      RSSI: -74
      RSSI: -53
      RSSI: -75
      RSSI: -100
      RSSI: -69
      RSSI: -69
      RSSI: -58
      RSSI: -87
      RSSI: -62
      RSSI: -75
      RSSI: -63
      RSSI: -70
      RSSI: -70
      RSSI: -99
      RSSI: -69
      RSSI: -87
      RSSI: -72
      RSSI: -75
      RSSI: -71
      RSSI: -87
      RSSI: -64
      RSSI: -64
      RSSI: -79
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -56
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -68
      RSSI: -88
      RSSI: -68
      RSSI: -63
      RSSI: -77
      RSSI: -49
      RSSI: -75
      RSSI: -81
      RSSI: -76
      RSSI: -75
      RSSI: -87
      RSSI: -48
      RSSI: -78
      RSSI: -64
      RSSI: -77
      RSSI: -88
      RSSI: -88
      RSSI: -88
      RSSI: -64
      RSSI: -78
      RSSI: -99
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -85
      RSSI: -85
      RSSI: -74
      RSSI: -49
      RSSI: -70
      RSSI: -77
      RSSI: -87
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -78
      RSSI: -71
      RSSI: -78
      RSSI: -77
      RSSI: -64
      RSSI: -74
      RSSI: -74
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -76
      RSSI: -63
      RSSI: -63
      RSSI: -69
      RSSI: -48
      RSSI: -55
      RSSI: -76
      RSSI: -76
      RSSI: -63
      RSSI: -80
      RSSI: -76
      RSSI: -63
      RSSI: -79
      RSSI: -77
      RSSI: -62
      RSSI: -67
      RSSI: -67
      RSSI: -92
      RSSI: -82
      RSSI: -79
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -87
      RSSI: -73
      RSSI: -85
      RSSI: -84
      RSSI: -69
      RSSI: -76
      RSSI: -62
      RSSI: -53
      RSSI: -84
      RSSI: -66
      RSSI: -66
      RSSI: -72
      RSSI: -87
      RSSI: -72
      RSSI: -76
      RSSI: -67
      RSSI: -76
      RSSI: -76
      RSSI: -52
      RSSI: -76
      RSSI: -66
      RSSI: -67
      RSSI: -98
      RSSI: -52
      RSSI: -77
      RSSI: -75
      RSSI: -88
      RSSI: -61
      RSSI: -67
      RSSI: -70
      RSSI: -61
      RSSI: -67
      RSSI: -67
      RSSI: -78
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -66
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -68
      RSSI: -57
      RSSI: -82
      RSSI: -69
      RSSI: -76
      RSSI: -76
      RSSI: -62
      RSSI: -88
      RSSI: -65
      RSSI: -66
      RSSI: -78
      RSSI: -57
      RSSI: -88
      RSSI: -76
      RSSI: -76
      RSSI: -66
      RSSI: -72
      RSSI: -75
      RSSI: -62
      RSSI: -88
      RSSI: -87
      RSSI: -88
      RSSI: -76
      RSSI: -76
      RSSI: -66
      RSSI: -66
      RSSI: -88
      RSSI: -70
      RSSI: -76
      RSSI: -85
      RSSI: -85
      RSSI: -76
      RSSI: -87
      RSSI: -88
      RSSI: -69
      RSSI: -65
      RSSI: -66
      RSSI: -77
      RSSI: -63
      RSSI: -76
      RSSI: -99
      RSSI: -75
      RSSI: -59
      RSSI: -70
      RSSI: -79
      RSSI: -65
      RSSI: -66
      RSSI: -91
      RSSI: -70
      RSSI: -88
      RSSI: -63
      RSSI: -80
      RSSI: -75
      RSSI: -88
      RSSI: -73
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -66
      RSSI: -66
      RSSI: -68
      RSSI: -69
      RSSI: -76
      RSSI: -76
      RSSI: -82
      RSSI: -77
      RSSI: -61
      RSSI: -88
      RSSI: -65
      RSSI: -76
      RSSI: -101
      RSSI: -98
      RSSI: -74
      RSSI: -78
      RSSI: -75
      RSSI: -76
      RSSI: -74
      RSSI: -87
      RSSI: -87
      RSSI: -70
      RSSI: -70
      RSSI: -70
      RSSI: -77
      RSSI: -87
      RSSI: -70
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -71
      RSSI: -71
      RSSI: -79
      RSSI: -73
      RSSI: -68
      RSSI: -68
      RSSI: -88
      RSSI: -75
      RSSI: -73
      RSSI: -72
      RSSI: -93
      RSSI: -57
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -71
      RSSI: -72
      RSSI: -76
      RSSI: -72
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -74
      RSSI: -76
      RSSI: -89
      RSSI: -73
      RSSI: -78
      RSSI: -62
      RSSI: -64
      RSSI: -79
      RSSI: -82
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -87
      RSSI: -69
      RSSI: -61
      RSSI: -65
      RSSI: -77
      RSSI: -102
      RSSI: -62
      RSSI: -64
      RSSI: -68
      RSSI: -77
      RSSI: -62
      RSSI: -63
      RSSI: -62
      RSSI: -88
      RSSI: -77
      RSSI: -78
      RSSI: -78
      RSSI: -78
      RSSI: -63
      RSSI: -63
      RSSI: -79
      RSSI: -76
      RSSI: -88
      RSSI: -77
      RSSI: -80
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -77
      RSSI: -69
      RSSI: -68
      RSSI: -62
      RSSI: -63
      RSSI: -80
      RSSI: -67
      RSSI: -88
      RSSI: -75
      RSSI: -69
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -78
      RSSI: -79
      RSSI: -63
      RSSI: -99
      RSSI: -99
      RSSI: -77
      RSSI: -69
      RSSI: -72
      RSSI: -72
      RSSI: -76
      RSSI: -82
      RSSI: -88
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -64
      RSSI: -71
      RSSI: -71
      RSSI: -88
      RSSI: -78
      RSSI: -66
      RSSI: -70
      RSSI: -88
      RSSI: -62
      RSSI: -77
      RSSI: -80
      RSSI: -48
      RSSI: -88
      RSSI: -64
      RSSI: -79
      RSSI: -92
      RSSI: -70
      RSSI: -75
      RSSI: -74
      RSSI: -88
      RSSI: -78
      RSSI: -79
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -55
      RSSI: -88
      RSSI: -88
      RSSI: -78
      RSSI: -76
      RSSI: -76
      RSSI: -48
      RSSI: -76
      RSSI: -73
      RSSI: -69
      RSSI: -62
      RSSI: -72
      RSSI: -75
      RSSI: -65
      RSSI: -66
      RSSI: -72
      RSSI: -60
      RSSI: -88
      RSSI: -82
      RSSI: -82
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -55
      RSSI: -77
      RSSI: -69
      RSSI: -79
      RSSI: -74
      RSSI: -63
      RSSI: -64
      RSSI: -88
      RSSI: -74
      RSSI: -62
      RSSI: -69
      RSSI: -89
      RSSI: -88
      RSSI: -88
      RSSI: -76
      RSSI: -60
      RSSI: -69
      RSSI: -69
      RSSI: -74
      RSSI: -74
      RSSI: -69
      RSSI: -69
      RSSI: -69
      RSSI: -87
      RSSI: -87
      RSSI: -79
      RSSI: -72
      RSSI: -72
      RSSI: -74
      RSSI: -87
      RSSI: -74
      RSSI: -74
      RSSI: -70
      RSSI: -69
      RSSI: -77
      RSSI: -88
      RSSI: -79
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -74
      RSSI: -88
      RSSI: -58
      RSSI: -77
      RSSI: -77
      RSSI: -55
      RSSI: -78
      RSSI: -75
      RSSI: -89
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -88
      RSSI: -79
      RSSI: -54
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -76
      RSSI: -68
      RSSI: -76
      RSSI: -99
      RSSI: -76
      RSSI: -74
      RSSI: -89
      RSSI: -75
      RSSI: -74
      RSSI: -74
      RSSI: -88
      RSSI: -75
      RSSI: -75
      RSSI: -87
      RSSI: -86
      RSSI: -88
      RSSI: -65
      RSSI: -91
      RSSI: -88
      RSSI: -77
      RSSI: -73
      RSSI: -75
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -55
      RSSI: -63
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -61
      RSSI: -63
      RSSI: -76
      RSSI: -88
      RSSI: -76
      RSSI: -63
      RSSI: -63
      RSSI: -63
      RSSI: -59
      RSSI: -57
      RSSI: -78
      RSSI: -66
      RSSI: -88
      RSSI: -77
      RSSI: -78
      RSSI: -78
      RSSI: -78
      RSSI: -63
      RSSI: -70
      RSSI: -81
      RSSI: -81
      RSSI: -88
      RSSI: -56
      RSSI: -78
      RSSI: -90
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -56
      RSSI: -78
      RSSI: -78
      RSSI: -65
      RSSI: -48
      RSSI: -65
      RSSI: -72
      RSSI: -88
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -66
      RSSI: -88
      RSSI: -91
      RSSI: -77
      RSSI: -87
      RSSI: -88
      RSSI: -72
      RSSI: -72
      RSSI: -88
      RSSI: -53
      RSSI: -73
      RSSI: -78
      RSSI: -70
      RSSI: -88
      RSSI: -71
      RSSI: -73
      RSSI: -78
      RSSI: -68
      RSSI: -87
      RSSI: -73
      RSSI: -64
      RSSI: -89
      RSSI: -56
      RSSI: -77
      RSSI: -78
      RSSI: -89
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      RSSI: -81
      RSSI: -48
      RSSI: -86
      RSSI: -79
      RSSI: -73
      RSSI: -68
      RSSI: -68
      RSSI: -61
      RSSI: -70
      RSSI: -72
      RSSI: -72
      RSSI: -79
      RSSI: -69
      RSSI: -78
      RSSI: -71
      RSSI: -78
      RSSI: -52
      RSSI: -88
      RSSI: -55
      RSSI: -92
      RSSI: -79
      RSSI: -74
      RSSI: -51
      RSSI: -49
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -62
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -78
      RSSI: -72
      RSSI: -52
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -66
      RSSI: -76
      RSSI: -65
      RSSI: -65
      RSSI: -75
      RSSI: -75
      RSSI: -63
      RSSI: -64
      RSSI: -64
      RSSI: -77
      RSSI: -51
      RSSI: -76
      RSSI: -66
      RSSI: -66
      RSSI: -75
      RSSI: -89
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -69
      RSSI: -52
      RSSI: -79
      RSSI: -88
      RSSI: -78
      RSSI: -87
      RSSI: -86
      RSSI: -88
      RSSI: -78
      RSSI: -49
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -67
      RSSI: -87
      RSSI: -78
      RSSI: -92
      RSSI: -76
      RSSI: -66
      RSSI: -66
      RSSI: -88
      RSSI: -68
      RSSI: -68
      RSSI: -67
      RSSI: -72
      RSSI: -72
      RSSI: -62
      RSSI: -66
      RSSI: -88
      RSSI: -71
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -47
      RSSI: -79
      RSSI: -67
      RSSI: -67
      RSSI: -75
      RSSI: -67
      RSSI: -78
      RSSI: -62
      RSSI: -88
      RSSI: -79
      RSSI: -89
      RSSI: -73
      RSSI: -68
      RSSI: -76
      RSSI: -74
      RSSI: -75
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -68
      RSSI: -61
      RSSI: -61
      RSSI: -49
      RSSI: -77
      RSSI: -74
      RSSI: -75
      RSSI: -67
      RSSI: -87
      RSSI: -87
      RSSI: -71
      RSSI: -88
      RSSI: -72
      RSSI: -71
      RSSI: -56
      RSSI: -74
      RSSI: -77
      RSSI: -77
      RSSI: -79
      RSSI: -75
      RSSI: -56
      RSSI: -73
      RSSI: -70
      RSSI: -77
      RSSI: -88
      RSSI: -74
      RSSI: -91
      RSSI: -93
      RSSI: -71
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      bdaddr AC:23:3F:24:98:CB (Public)
      RSSI: -63
      RSSI: -89
      RSSI: -88
      RSSI: -60
      RSSI: -76
      RSSI: -71
      RSSI: -72
      RSSI: -88
      RSSI: -57
      RSSI: -83
      RSSI: -82
